event_time_ns,event_time,instrument_id,action,quantity,reason
1721993700000000000,2024-07-26T11:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721994900000000000,2024-07-26T11:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721997300000000000,2024-07-26T12:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722000600000000000,2024-07-26T13:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722013200000000000,2024-07-26T17:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722017700000000000,2024-07-26T18:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722042300000000000,2024-07-27T01:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722047700000000000,2024-07-27T02:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722078900000000000,2024-07-27T11:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722081000000000000,2024-07-27T11:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722094500000000000,2024-07-27T15:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722096600000000000,2024-07-27T16:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722098400000000000,2024-07-27T16:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722104700000000000,2024-07-27T18:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722106800000000000,2024-07-27T19:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722114900000000000,2024-07-27T21:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722132300000000000,2024-07-28T02:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722154500000000000,2024-07-28T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722154800000000000,2024-07-28T08:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722159300000000000,2024-07-28T09:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722176400000000000,2024-07-28T14:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722186300000000000,2024-07-28T17:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722198900000000000,2024-07-28T20:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722205800000000000,2024-07-28T22:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722237300000000000,2024-07-29T07:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722240900000000000,2024-07-29T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722260400000000000,2024-07-29T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722281100000000000,2024-07-29T19:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722282600000000000,2024-07-29T19:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722290400000000000,2024-07-29T22:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722293100000000000,2024-07-29T22:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722313200000000000,2024-07-30T04:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722317100000000000,2024-07-30T05:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722322200000000000,2024-07-30T06:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722329700000000000,2024-07-30T08:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722343800000000000,2024-07-30T12:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722346800000000000,2024-07-30T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722357900000000000,2024-07-30T16:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722359100000000000,2024-07-30T17:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722372600000000000,2024-07-30T20:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722384300000000000,2024-07-31T00:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722387300000000000,2024-07-31T00:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722393300000000000,2024-07-31T02:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722405000000000000,2024-07-31T05:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722420000000000000,2024-07-31T10:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722428400000000000,2024-07-31T12:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722445200000000000,2024-07-31T17:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722446700000000000,2024-07-31T17:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722450000000000000,2024-07-31T18:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722489600000000000,2024-08-01T05:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722506700000000000,2024-08-01T10:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722510000000000000,2024-08-01T11:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722518700000000000,2024-08-01T13:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722520800000000000,2024-08-01T14:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722521700000000000,2024-08-01T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722535500000000000,2024-08-01T18:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722559800000000000,2024-08-02T00:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722581400000000000,2024-08-02T06:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722585900000000000,2024-08-02T08:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722588000000000000,2024-08-02T08:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722601500000000000,2024-08-02T12:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722605700000000000,2024-08-02T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722609300000000000,2024-08-02T14:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722630000000000000,2024-08-02T20:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722630600000000000,2024-08-02T20:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722655200000000000,2024-08-03T03:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722672000000000000,2024-08-03T08:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722678300000000000,2024-08-03T09:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722691500000000000,2024-08-03T13:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722692100000000000,2024-08-03T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722698400000000000,2024-08-03T15:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722714900000000000,2024-08-03T19:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722719100000000000,2024-08-03T21:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722721800000000000,2024-08-03T21:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722726300000000000,2024-08-03T23:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722727800000000000,2024-08-03T23:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722733500000000000,2024-08-04T01:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722737100000000000,2024-08-04T02:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722746700000000000,2024-08-04T04:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722750000000000000,2024-08-04T05:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722756600000000000,2024-08-04T07:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722764100000000000,2024-08-04T09:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722766200000000000,2024-08-04T10:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722768900000000000,2024-08-04T10:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722780300000000000,2024-08-04T14:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722798900000000000,2024-08-04T19:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722804600000000000,2024-08-04T20:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722810000000000000,2024-08-04T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722813000000000000,2024-08-04T23:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722864900000000000,2024-08-05T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722882000000000000,2024-08-05T18:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722888600000000000,2024-08-05T20:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722901500000000000,2024-08-05T23:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722903300000000000,2024-08-06T00:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722932400000000000,2024-08-06T08:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722944400000000000,2024-08-06T11:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722948300000000000,2024-08-06T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722951300000000000,2024-08-06T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1722971700000000000,2024-08-06T19:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1722982200000000000,2024-08-06T22:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723009800000000000,2024-08-07T05:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723017000000000000,2024-08-07T07:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723028700000000000,2024-08-07T11:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723034100000000000,2024-08-07T12:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723039200000000000,2024-08-07T14:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723062900000000000,2024-08-07T20:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723068900000000000,2024-08-07T22:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723079100000000000,2024-08-08T01:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723092600000000000,2024-08-08T04:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723098000000000000,2024-08-08T06:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723118700000000000,2024-08-08T12:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723120500000000000,2024-08-08T12:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723125000000000000,2024-08-08T13:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723127100000000000,2024-08-08T14:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723147500000000000,2024-08-08T20:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723152000000000000,2024-08-08T21:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723190100000000000,2024-08-09T07:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723192800000000000,2024-08-09T08:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723196100000000000,2024-08-09T09:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723212300000000000,2024-08-09T14:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723214100000000000,2024-08-09T14:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723222500000000000,2024-08-09T16:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723227000000000000,2024-08-09T18:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723231200000000000,2024-08-09T19:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723238100000000000,2024-08-09T21:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723240800000000000,2024-08-09T22:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723259400000000000,2024-08-10T03:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723266900000000000,2024-08-10T05:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723291500000000000,2024-08-10T12:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723291800000000000,2024-08-10T12:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723293300000000000,2024-08-10T12:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723304100000000000,2024-08-10T15:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723305900000000000,2024-08-10T16:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723312500000000000,2024-08-10T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723328700000000000,2024-08-10T22:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723335000000000000,2024-08-11T00:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723370400000000000,2024-08-11T10:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723384500000000000,2024-08-11T13:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723388100000000000,2024-08-11T14:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723398900000000000,2024-08-11T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723403700000000000,2024-08-11T19:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723422300000000000,2024-08-12T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723422600000000000,2024-08-12T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723431900000000000,2024-08-12T03:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723443300000000000,2024-08-12T06:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723448400000000000,2024-08-12T07:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723454700000000000,2024-08-12T09:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723458300000000000,2024-08-12T10:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723470000000000000,2024-08-12T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723473000000000000,2024-08-12T14:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723480500000000000,2024-08-12T16:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723481100000000000,2024-08-12T16:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723502100000000000,2024-08-12T22:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723504200000000000,2024-08-12T23:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723552200000000000,2024-08-13T12:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723552500000000000,2024-08-13T12:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723576800000000000,2024-08-13T19:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723578600000000000,2024-08-13T19:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723581600000000000,2024-08-13T20:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723584300000000000,2024-08-13T21:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723587000000000000,2024-08-13T22:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723596000000000000,2024-08-14T00:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723599000000000000,2024-08-14T01:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723599900000000000,2024-08-14T01:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723614300000000000,2024-08-14T05:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723622400000000000,2024-08-14T08:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723623300000000000,2024-08-14T08:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723629900000000000,2024-08-14T10:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723641000000000000,2024-08-14T13:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723659900000000000,2024-08-14T18:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723660800000000000,2024-08-14T18:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723669200000000000,2024-08-14T21:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723671000000000000,2024-08-14T21:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723682700000000000,2024-08-15T00:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723685700000000000,2024-08-15T01:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723699500000000000,2024-08-15T05:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723701900000000000,2024-08-15T06:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723711200000000000,2024-08-15T08:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723741200000000000,2024-08-15T17:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723758900000000000,2024-08-15T21:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723767300000000000,2024-08-16T00:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723773600000000000,2024-08-16T02:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723799400000000000,2024-08-16T09:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723800000000000000,2024-08-16T09:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723803900000000000,2024-08-16T10:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723807500000000000,2024-08-16T11:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723810500000000000,2024-08-16T12:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723814400000000000,2024-08-16T13:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723817400000000000,2024-08-16T14:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723825200000000000,2024-08-16T16:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723842600000000000,2024-08-16T21:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723855800000000000,2024-08-17T00:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723865100000000000,2024-08-17T03:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723867800000000000,2024-08-17T04:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723878300000000000,2024-08-17T07:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723880100000000000,2024-08-17T07:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723890300000000000,2024-08-17T10:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723897800000000000,2024-08-17T12:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723917900000000000,2024-08-17T18:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723925100000000000,2024-08-17T20:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723926300000000000,2024-08-17T20:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723936200000000000,2024-08-17T23:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723946100000000000,2024-08-18T01:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723948800000000000,2024-08-18T02:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723968300000000000,2024-08-18T08:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723970700000000000,2024-08-18T08:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1723989300000000000,2024-08-18T13:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1723999500000000000,2024-08-18T16:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724000700000000000,2024-08-18T17:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724010000000000000,2024-08-18T19:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724016300000000000,2024-08-18T21:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724039400000000000,2024-08-19T03:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724041200000000000,2024-08-19T04:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724049900000000000,2024-08-19T06:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724054700000000000,2024-08-19T08:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724056200000000000,2024-08-19T08:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724061000000000000,2024-08-19T09:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724068800000000000,2024-08-19T12:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724076000000000000,2024-08-19T14:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724079900000000000,2024-08-19T15:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724085300000000000,2024-08-19T16:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724087100000000000,2024-08-19T17:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724106300000000000,2024-08-19T22:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724107200000000000,2024-08-19T22:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724148900000000000,2024-08-20T10:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724156700000000000,2024-08-20T12:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724159400000000000,2024-08-20T13:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724161500000000000,2024-08-20T13:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724163300000000000,2024-08-20T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724177400000000000,2024-08-20T18:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724187900000000000,2024-08-20T21:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724192400000000000,2024-08-20T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1724193600000000000,2024-08-20T22:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1724205600000000000,2024-08-21T02:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
