event_time_ns,event_time,instrument_id,side,quantity,fill_price,commission,source
1719321900000000000,2024-06-25T13:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61236.6,30.6183,nautilus
1719333000000000000,2024-06-25T16:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61488.8,30.7444,nautilus
1719336300000000000,2024-06-25T17:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61714.3,30.85715,nautilus
1719338400000000000,2024-06-25T18:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61332.7,30.66635,nautilus
1719340200000000000,2024-06-25T18:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61926.6,30.9633,nautilus
1719356100000000000,2024-06-25T22:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61885.7,30.94285,nautilus
1719364500000000000,2024-06-26T01:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61954.0,30.977,nautilus
1719376500000000000,2024-06-26T04:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61708.7,30.85435,nautilus
1719386400000000000,2024-06-26T07:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61721.6,30.8608,nautilus
1719390000000000000,2024-06-26T08:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61524.8,30.7624,nautilus
1719400200000000000,2024-06-26T11:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61507.1,30.75355,nautilus
1719416100000000000,2024-06-26T15:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61235.9,30.61795,nautilus
1719432000000000000,2024-06-26T20:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61059.1,30.52955,nautilus
1719441300000000000,2024-06-26T22:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60906.6,30.4533,nautilus
1719447900000000000,2024-06-27T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60838.9,30.41945,nautilus
1719465900000000000,2024-06-27T05:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60935.0,30.4675,nautilus
1719476100000000000,2024-06-27T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60810.0,30.405,nautilus
1719477000000000000,2024-06-27T08:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60745.1,30.37255,nautilus
1719478800000000000,2024-06-27T09:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60846.8,30.4234,nautilus
1719492300000000000,2024-06-27T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61148.1,30.57405,nautilus
1719493500000000000,2024-06-27T13:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61703.0,30.8515,nautilus
1719500700000000000,2024-06-27T15:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61717.7,30.85885,nautilus
1719508500000000000,2024-06-27T17:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61801.2,30.9006,nautilus
1719515100000000000,2024-06-27T19:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61600.0,30.8,nautilus
1719526800000000000,2024-06-27T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61632.7,30.81635,nautilus
1719534600000000000,2024-06-28T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61501.5,30.75075,nautilus
1719537600000000000,2024-06-28T01:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62024.9,31.01245,nautilus
1719548400000000000,2024-06-28T04:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61611.4,30.8057,nautilus
1719568200000000000,2024-06-28T09:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61537.4,30.7687,nautilus
1719578400000000000,2024-06-28T12:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61476.7,30.73835,nautilus
1719582300000000000,2024-06-28T13:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61684.0,30.842,nautilus
1719584100000000000,2024-06-28T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61129.4,30.5647,nautilus
1719595800000000000,2024-06-28T17:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61022.8,30.5114,nautilus
1719596700000000000,2024-06-28T17:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60819.5,30.40975,nautilus
1719618600000000000,2024-06-28T23:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60426.0,30.213,nautilus
1719671100000000000,2024-06-29T14:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61021.9,30.51095,nautilus
1719676500000000000,2024-06-29T15:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61107.9,30.55395,nautilus
1719678000000000000,2024-06-29T16:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60965.6,30.4828,nautilus
1719684000000000000,2024-06-29T18:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61016.9,30.50845,nautilus
1719686700000000000,2024-06-29T18:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60995.9,30.49795,nautilus
1719687900000000000,2024-06-29T19:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61042.6,30.5213,nautilus
1719693900000000000,2024-06-29T20:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60993.8,30.4969,nautilus
1719696600000000000,2024-06-29T21:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61076.1,30.53805,nautilus
1719700200000000000,2024-06-29T22:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60941.5,30.47075,nautilus
1719703200000000000,2024-06-29T23:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61008.5,30.50425,nautilus
1719704700000000000,2024-06-29T23:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60962.8,30.4814,nautilus
1719707700000000000,2024-06-30T00:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61060.3,30.53015,nautilus
1719710100000000000,2024-06-30T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60959.2,30.4796,nautilus
1719728100000000000,2024-06-30T06:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60852.2,30.4261,nautilus
