event_time_ns,event_time,instrument_id,signal,close,vwm_bar_close,vwm_bar_high,vwm_bar_low,vwm_bar_volume
1717330500000000000,2024-06-02T12:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68130.0,68130.0,68200.0,67951.8,3147.342
1717331400000000000,2024-06-02T12:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68111.7,68111.7,68188.9,68057.0,1387.047
1717332300000000000,2024-06-02T12:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67979.4,67979.4,68149.8,67883.6,1628.099
1717333200000000000,2024-06-02T13:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67984.9,67984.9,68016.8,67824.1,1620.943
1717334100000000000,2024-06-02T13:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68108.0,68108.0,68139.3,67950.0,1244.885
1717335000000000000,2024-06-02T13:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68109.4,68109.4,68133.3,67988.0,1000.426
1717335900000000000,2024-06-02T13:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68200.0,68200.0,68268.0,68092.0,1507.551
1717336800000000000,2024-06-02T14:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68179.7,68179.7,68220.0,68109.3,847.118
1717337700000000000,2024-06-02T14:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68399.5,68399.5,68450.0,68145.1,5214.051
1717338600000000000,2024-06-02T14:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68240.5,68240.5,68545.9,68240.5,3738.961
1717339500000000000,2024-06-02T14:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68295.5,68295.5,68300.0,68164.1,1155.925
1717340400000000000,2024-06-02T15:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68170.0,68170.0,68342.2,68170.0,925.145
1717341300000000000,2024-06-02T15:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68111.0,68111.0,68209.7,68055.0,1421.361
1717342200000000000,2024-06-02T15:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68139.2,68139.2,68173.0,68085.2,461.652
1717343100000000000,2024-06-02T15:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68189.8,68189.8,68215.5,68127.6,510.497
1717344000000000000,2024-06-02T16:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68129.0,68129.0,68252.0,68103.0,924.067
1717344900000000000,2024-06-02T16:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68096.8,68096.8,68129.1,68025.2,850.211
1717345800000000000,2024-06-02T16:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68073.5,68073.5,68170.9,68073.5,412.77
1717346700000000000,2024-06-02T16:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68145.8,68145.8,68162.0,68073.0,330.291
1717347600000000000,2024-06-02T17:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68076.6,68076.6,68153.4,68050.0,559.05
1717348500000000000,2024-06-02T17:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67985.4,67985.4,68086.0,67903.8,2031.193
1717349400000000000,2024-06-02T17:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68051.4,68051.4,68092.1,67876.3,1713.035
1717350300000000000,2024-06-02T17:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67921.8,67921.8,68093.5,67900.3,907.637
1717351200000000000,2024-06-02T18:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67729.9,67729.9,67921.9,67581.1,6247.516
1717352100000000000,2024-06-02T18:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,67630.9,67630.9,67729.7,67506.2,2549.368
1717353000000000000,2024-06-02T18:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67812.6,67812.6,67813.8,67556.5,1673.798
1717353900000000000,2024-06-02T18:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67751.2,67751.2,67812.7,67713.2,722.746
1717354800000000000,2024-06-02T19:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67698.8,67698.8,67800.0,67685.8,750.057
1717355700000000000,2024-06-02T19:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67624.9,67624.9,67698.8,67296.3,6029.675
1717356600000000000,2024-06-02T19:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67742.5,67742.5,67742.5,67586.9,1109.796
1717357500000000000,2024-06-02T19:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67765.3,67765.3,67839.9,67722.4,1138.87
1717358400000000000,2024-06-02T20:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67707.6,67707.6,67810.6,67669.2,804.887
1717359300000000000,2024-06-02T20:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67727.9,67727.9,67748.2,67606.4,790.597
1717360200000000000,2024-06-02T20:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67802.9,67802.9,67803.8,67723.5,523.694
