timestamp,event_type,signal,order,reason,fill_time,fill_price,slippage_bps,latency_bars,quantity,position_before,position_after,pyramid_event,stop_event,commission,funding_payment
1782259200005000192,funding,,FUNDING,perpetual_funding_settlement,,62760.6,,,,0.0,0.0,False,False,,-0.0
1782263820000000000,execution,SELL,SELL,turtle_short_failsafe,1782263880000000000,62755.22385,1.0,1,1.0,0.0,-1.0,False,False,31.377611925,
1782264240000000000,execution,EXIT,FLAT,turtle_short_stop,1782264300000000000,62879.48731999999,1.0,1,1.0,-1.0,0.0,False,True,31.439743659999998,
1782264660000000000,execution,BUY,BUY,turtle_long_breakout,1782264720000000000,63085.407909999994,1.0,1,1.0,0.0,1.0,False,False,31.542703954999997,
1782264720000000000,execution,BUY,BUY,turtle_long_add,1782264780000000000,63035.80295,1.0,1,1.0,1.0,2.0,True,False,31.517901475,
1782265260000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782265320000000000,62897.409629999995,1.0,1,2.0,2.0,0.0,False,False,62.89740963,
1782267420000000000,execution,SELL,SELL,turtle_short_failsafe,1782267480000000000,62763.42303,1.0,1,1.0,0.0,-1.0,False,False,31.381711515,
1782267480000000000,execution,SELL,SELL,turtle_short_add,1782267540000000000,62742.12516,1.0,1,1.0,-1.0,-2.0,True,False,31.371062580000004,
1782267540000000000,execution,SELL,SELL,turtle_short_add,1782267600000000000,62733.526020000005,1.0,1,1.0,-2.0,-3.0,True,False,31.366763010000003,
1782268200000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782268260000000000,62750.67444,1.0,1,3.0,-3.0,0.0,False,False,94.12601166,
1782268620000000000,execution,SELL,SELL,turtle_short_failsafe,1782268680000000000,62641.13526,1.0,1,1.0,0.0,-1.0,False,False,31.320567630000003,
1782268740000000000,execution,SELL,SELL,turtle_short_add,1782268800000000000,62621.83719,1.0,1,1.0,-1.0,-2.0,True,False,31.310918595,
1782268740000000000,execution,SELL,SELL,turtle_short_add,1782268800000000000,62621.83719,1.0,1,1.0,-2.0,-3.0,True,False,31.310918595,
1782268800000000000,execution,EXIT,FLAT,turtle_short_stop,1782268860000000000,62740.17339,1.0,1,3.0,-3.0,0.0,False,True,94.11026008500001,
1782268860000000000,execution,BUY,BUY,turtle_long_breakout,1782268920000000000,62773.076680000006,1.0,1,1.0,0.0,1.0,False,False,31.386538340000005,
1782269160000000000,execution,EXIT,FLAT,turtle_long_stop,1782269220000000000,62685.7308,1.0,1,1.0,1.0,0.0,False,True,31.3428654,
1782270240000000000,execution,SELL,SELL,turtle_short_breakout,1782270300000000000,62601.23925,1.0,1,1.0,0.0,-1.0,False,False,31.300619625,
1782270300000000000,execution,SELL,SELL,turtle_short_add,1782270360000000000,62549.64441,1.0,1,1.0,-1.0,-2.0,True,False,31.274822205,
1782270420000000000,execution,SELL,SELL,turtle_short_add,1782270480000000000,62557.64361,1.0,1,1.0,-2.0,-3.0,True,False,31.278821805,
1782270540000000000,execution,EXIT,FLAT,turtle_short_stop,1782270600000000000,62591.75855,1.0,1,3.0,-3.0,0.0,False,True,93.887637825,
1782270900000000000,execution,SELL,SELL,turtle_short_breakout,1782270960000000000,62505.44883,1.0,1,1.0,0.0,-1.0,False,False,31.252724415000003,
1782270960000000000,execution,SELL,SELL,turtle_short_add,1782271020000000000,62497.7496,1.0,1,1.0,-1.0,-2.0,True,False,31.248874800000003,
1782270960000000000,execution,SELL,SELL,turtle_short_add,1782271020000000000,62497.7496,1.0,1,1.0,-2.0,-3.0,True,False,31.248874800000003,
1782271560000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782271620000000000,62580.057380000006,1.0,1,3.0,-3.0,0.0,False,False,93.87008607000001,
1782272100000000000,execution,BUY,BUY,turtle_long_failsafe,1782272160000000000,62768.67624,1.0,1,1.0,0.0,1.0,False,False,31.384338120000002,
1782272220000000000,execution,BUY,BUY,turtle_long_add,1782272280000000000,62786.37801,1.0,1,1.0,1.0,2.0,True,False,31.393189005,
1782272880000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782272940000000000,62769.12246,1.0,1,2.0,2.0,0.0,False,False,62.76912246,
1782274980000000000,execution,SELL,SELL,turtle_short_failsafe,1782275040000000000,62528.7465,1.0,1,1.0,0.0,-1.0,False,False,31.264373250000002,
1782275040000000000,execution,SELL,SELL,turtle_short_add,1782275100000000000,62494.84989,1.0,1,1.0,-1.0,-2.0,True,False,31.247424945,
1782275040000000000,execution,SELL,SELL,turtle_short_add,1782275100000000000,62494.84989,1.0,1,1.0,-2.0,-3.0,True,False,31.247424945,
1782275280000000000,execution,EXIT,FLAT,turtle_short_stop,1782275340000000000,62586.65804,1.0,1,3.0,-3.0,0.0,False,True,93.87998706,
1782275520000000000,execution,BUY,BUY,turtle_long_breakout,1782275580000000000,62717.07108,1.0,1,1.0,0.0,1.0,False,False,31.358535540000002,
1782275580000000000,execution,BUY,BUY,turtle_long_add,1782275640000000000,62670.16639,1.0,1,1.0,1.0,2.0,True,False,31.335083195,
1782276000000000000,execution,EXIT,FLAT,turtle_long_stop,1782276060000000000,62636.43573,1.0,1,2.0,2.0,0.0,False,True,62.636435729999995,
1782276420000000000,execution,BUY,BUY,turtle_long_breakout,1782276480000000000,62762.67564,1.0,1,1.0,0.0,1.0,False,False,31.381337820000002,
1782276480000000000,execution,BUY,BUY,turtle_long_add,1782276540000000000,62743.573730000004,1.0,1,1.0,1.0,2.0,True,False,31.371786865000004,
1782276600000000000,execution,BUY,BUY,turtle_long_add,1782276660000000000,62756.77505,1.0,1,1.0,2.0,3.0,True,False,31.378387524999997,
1782276720000000000,execution,EXIT,FLAT,turtle_long_stop,1782276780000000000,62727.02667000001,1.0,1,3.0,3.0,0.0,False,True,94.09054000500002,
1782277380000000000,execution,BUY,BUY,turtle_long_breakout,1782277440000000000,62795.97897,1.0,1,1.0,0.0,1.0,False,False,31.397989485,
1782277500000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782277560000000000,62677.23165,1.0,1,1.0,1.0,0.0,False,False,31.338615825,
1782277740000000000,execution,BUY,BUY,turtle_long_failsafe,1782277800000000000,62803.2797,1.0,1,1.0,0.0,1.0,False,False,31.40163985,
1782277860000000000,execution,BUY,BUY,turtle_long_add,1782277920000000000,62810.58043,1.0,1,1.0,1.0,2.0,True,False,31.405290215,
1782278040000000000,execution,EXIT,FLAT,turtle_long_stop,1782278100000000000,62753.424029999995,1.0,1,2.0,2.0,0.0,False,True,62.75342403,
1782278220000000000,execution,BUY,BUY,turtle_long_breakout,1782278280000000000,62836.08298,1.0,1,1.0,0.0,1.0,False,False,31.41804149,
1782278280000000000,execution,BUY,BUY,turtle_long_add,1782278340000000000,62853.18469,1.0,1,1.0,1.0,2.0,True,False,31.426592345000003,
1782278460000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782278520000000000,62774.32194,1.0,1,2.0,2.0,0.0,False,False,62.77432194,
1782278700000000000,execution,BUY,BUY,turtle_long_failsafe,1782278760000000000,62842.88366,1.0,1,1.0,0.0,1.0,False,False,31.42144183,
1782279120000000000,execution,BUY,BUY,turtle_long_add,1782279180000000000,62887.68814,1.0,1,1.0,1.0,2.0,True,False,31.44384407,
1782279120000000000,execution,BUY,BUY,turtle_long_add,1782279180000000000,62887.68814,1.0,1,1.0,2.0,3.0,True,False,31.44384407,
1782280200000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782280260000000000,62863.91298,1.0,1,3.0,3.0,0.0,False,False,94.29586947000001,
1782283500000000000,execution,SELL,SELL,turtle_short_failsafe,1782283560000000000,62734.925879999995,1.0,1,1.0,0.0,-1.0,False,False,31.36746294,
1782283560000000000,execution,SELL,SELL,turtle_short_add,1782283620000000000,62758.42353,1.0,1,1.0,-1.0,-2.0,True,False,31.379211765,
1782283740000000000,execution,SELL,SELL,turtle_short_add,1782283800000000000,62715.42783,1.0,1,1.0,-2.0,-3.0,True,False,31.357713915,
1782283980000000000,execution,EXIT,FLAT,turtle_short_stop,1782284040000000000,62775.77695,1.0,1,3.0,-3.0,0.0,False,True,94.163665425,
1782284580000000000,execution,SELL,SELL,turtle_short_breakout,1782284640000000000,62691.63021,1.0,1,1.0,0.0,-1.0,False,False,31.345815105000003,
1782284640000000000,execution,EXIT,FLAT,turtle_short_stop,1782284700000000000,62786.177990000004,1.0,1,1.0,-1.0,0.0,False,True,31.393088995000003,
1782284700000000000,execution,BUY,BUY,turtle_long_breakout,1782284760000000000,62729.77235,1.0,1,1.0,0.0,1.0,False,False,31.364886175,
1782284760000000000,execution,EXIT,FLAT,turtle_long_stop,1782284820000000000,62702.82909,1.0,1,1.0,1.0,0.0,False,True,31.351414545,
1782284820000000000,execution,SELL,SELL,turtle_short_breakout,1782284880000000000,62672.13216,1.0,1,1.0,0.0,-1.0,False,False,31.336066080000002,
1782284880000000000,execution,SELL,SELL,turtle_short_add,1782284940000000000,62720.927279999996,1.0,1,1.0,-1.0,-2.0,True,False,31.36046364,
1782285120000000000,execution,EXIT,FLAT,turtle_short_stop,1782285180000000000,62774.2768,1.0,1,2.0,-2.0,0.0,False,True,62.7742768,
1782285180000000000,execution,BUY,BUY,turtle_long_breakout,1782285240000000000,62805.17989,1.0,1,1.0,0.0,1.0,False,False,31.402589945,
1782285240000000000,execution,BUY,BUY,turtle_long_add,1782285300000000000,62794.97887,1.0,1,1.0,1.0,2.0,True,False,31.397489435,
1782285420000000000,execution,EXIT,FLAT,turtle_long_stop,1782285480000000000,62723.727,1.0,1,2.0,2.0,0.0,False,True,62.723727000000004,
1782286140000000000,execution,SELL,SELL,turtle_short_breakout,1782286200000000000,62634.23595,1.0,1,1.0,0.0,-1.0,False,False,31.317117975000002,
1782286320000000000,execution,SELL,SELL,turtle_short_add,1782286380000000000,62676.83169,1.0,1,1.0,-1.0,-2.0,True,False,31.338415845,
1782286500000000000,execution,SELL,SELL,turtle_short_add,1782286560000000000,62630.33634,1.0,1,1.0,-2.0,-3.0,True,False,31.31516817,
1782287160000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782287220000000000,62706.06998,1.0,1,3.0,-3.0,0.0,False,False,94.05910497,
1782287280000000000,execution,SELL,SELL,turtle_short_failsafe,1782287340000000000,62634.635910000005,1.0,1,1.0,0.0,-1.0,False,False,31.317317955000004,
1782287580000000000,execution,SELL,SELL,turtle_short_add,1782287640000000000,62579.041470000004,1.0,1,1.0,-1.0,-2.0,True,False,31.289520735000004,
1782287700000000000,execution,EXIT,FLAT,turtle_short_stop,1782287760000000000,62633.06268,1.0,1,2.0,-2.0,0.0,False,True,62.63306268,
1782288000005000192,funding,,FUNDING,perpetual_funding_settlement,,62645.1,,,,0.0,0.0,False,False,,-0.0
1782289080000000000,execution,BUY,BUY,turtle_long_breakout,1782289140000000000,62692.76865,1.0,1,1.0,0.0,1.0,False,False,31.346384325,
1782289140000000000,execution,BUY,BUY,turtle_long_add,1782289200000000000,62627.46212,1.0,1,1.0,1.0,2.0,True,False,31.31373106,
1782289200000000000,execution,EXIT,FLAT,turtle_long_stop,1782289260000000000,62643.735,1.0,1,2.0,2.0,0.0,False,True,62.643735,
1782289380000000000,execution,BUY,BUY,turtle_long_breakout,1782289440000000000,62688.2682,1.0,1,1.0,0.0,1.0,False,False,31.3441341,
1782289920000000000,execution,BUY,BUY,turtle_long_add,1782289980000000000,62753.37471,1.0,1,1.0,1.0,2.0,True,False,31.376687354999998,
1782289920000000000,execution,BUY,BUY,turtle_long_add,1782289980000000000,62753.37471,1.0,1,1.0,2.0,3.0,True,False,31.376687354999998,
1782291660000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782291720000000000,62707.82859,1.0,1,3.0,3.0,0.0,False,False,94.061742885,
1782293340000000000,execution,SELL,SELL,turtle_short_failsafe,1782293400000000000,62649.034470000006,1.0,1,1.0,0.0,-1.0,False,False,31.324517235000005,
1782293460000000000,execution,SELL,SELL,turtle_short_add,1782293520000000000,62607.738600000004,1.0,1,1.0,-1.0,-2.0,True,False,31.303869300000002,
1782293460000000000,execution,SELL,SELL,turtle_short_add,1782293520000000000,62607.738600000004,1.0,1,1.0,-2.0,-3.0,True,False,31.303869300000002,
1782293640000000000,execution,EXIT,FLAT,turtle_short_stop,1782293700000000000,62673.2667,1.0,1,3.0,-3.0,0.0,False,True,94.00990005,
1782294000000000000,execution,SELL,SELL,turtle_short_breakout,1782294060000000000,62619.83739,1.0,1,1.0,0.0,-1.0,False,False,31.309918695,
1782294420000000000,execution,EXIT,FLAT,turtle_short_stop,1782294480000000000,62662.76565,1.0,1,1.0,-1.0,0.0,False,True,31.331382825000002,
1782294900000000000,execution,BUY,BUY,turtle_long_breakout,1782294960000000000,62686.76805,1.0,1,1.0,0.0,1.0,False,False,31.343384025,
1782294960000000000,execution,BUY,BUY,turtle_long_add,1782295020000000000,62690.66844,1.0,1,1.0,1.0,2.0,True,False,31.34533422,
1782295140000000000,execution,EXIT,FLAT,turtle_long_stop,1782295200000000000,62643.93498,1.0,1,2.0,2.0,0.0,False,True,62.64393498,
1782295320000000000,execution,SELL,SELL,turtle_short_breakout,1782295380000000000,62581.741200000004,1.0,1,1.0,0.0,-1.0,False,False,31.2908706,
1782295380000000000,execution,SELL,SELL,turtle_short_add,1782295440000000000,62588.44053,1.0,1,1.0,-1.0,-2.0,True,False,31.294220265,
1782295680000000000,execution,EXIT,FLAT,turtle_short_stop,1782295740000000000,62628.2622,1.0,1,2.0,-2.0,0.0,False,True,62.6282622,
1782295860000000000,execution,SELL,SELL,turtle_short_breakout,1782295920000000000,62534.84589,1.0,1,1.0,0.0,-1.0,False,False,31.267422945,
1782295920000000000,execution,SELL,SELL,turtle_short_add,1782295980000000000,62555.143860000004,1.0,1,1.0,-1.0,-2.0,True,False,31.277571930000004,
1782296280000000000,execution,EXIT,FLAT,turtle_short_stop,1782296340000000000,62604.45982,1.0,1,2.0,-2.0,0.0,False,True,62.604459819999995,
1782296340000000000,execution,SELL,SELL,turtle_short_breakout,1782296400000000000,62503.64901,1.0,1,1.0,0.0,-1.0,False,False,31.251824505000002,
1782296400000000000,execution,SELL,SELL,turtle_short_add,1782296460000000000,62503.64901,1.0,1,1.0,-1.0,-2.0,True,False,31.251824505000002,
1782296460000000000,execution,SELL,SELL,turtle_short_add,1782296520000000000,62504.7489,1.0,1,1.0,-2.0,-3.0,True,False,31.25237445,
1782297180000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782297240000000000,62581.457519999996,1.0,1,3.0,-3.0,0.0,False,False,93.87218628,
1782298620000000000,execution,SELL,SELL,turtle_short_failsafe,1782298680000000000,62420.157360000005,1.0,1,1.0,0.0,-1.0,False,False,31.210078680000002,
1782298800000000000,execution,SELL,SELL,turtle_short_add,1782298860000000000,62440.65531,1.0,1,1.0,-1.0,-2.0,True,False,31.220327655000002,
1782298980000000000,execution,SELL,SELL,turtle_short_add,1782299040000000000,62412.25815,1.0,1,1.0,-2.0,-3.0,True,False,31.206129075,
1782300240000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782300300000000000,62396.239,1.0,1,3.0,-3.0,0.0,False,False,93.5943585,
1782301080000000000,execution,BUY,BUY,turtle_long_failsafe,1782301140000000000,62595.55893,1.0,1,1.0,0.0,1.0,False,False,31.297779465,
1782301260000000000,execution,BUY,BUY,turtle_long_add,1782301320000000000,62647.66414,1.0,1,1.0,1.0,2.0,True,False,31.32383207,
1782301260000000000,execution,BUY,BUY,turtle_long_add,1782301320000000000,62647.66414,1.0,1,1.0,2.0,3.0,True,False,31.32383207,
1782302400000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782302460000000000,62813.817989999996,1.0,1,3.0,3.0,0.0,False,False,94.22072698499998,
1782305400000000000,execution,SELL,SELL,turtle_short_failsafe,1782305460000000000,62629.13646,1.0,1,1.0,0.0,-1.0,False,False,31.314568230000003,
1782305460000000000,execution,SELL,SELL,turtle_short_add,1782305520000000000,62593.83999,1.0,1,1.0,-1.0,-2.0,True,False,31.296919995,
1782305460000000000,execution,SELL,SELL,turtle_short_add,1782305520000000000,62593.83999,1.0,1,1.0,-2.0,-3.0,True,False,31.296919995,
1782307980000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782308040000000000,62062.80566,1.0,1,3.0,-3.0,0.0,False,False,93.09420848999999,
1782308460000000000,execution,SELL,SELL,turtle_short_failsafe,1782308520000000000,61560.24336,1.0,1,1.0,0.0,-1.0,False,False,30.78012168,
1782308520000000000,execution,SELL,SELL,turtle_short_add,1782308580000000000,61546.04478,1.0,1,1.0,-1.0,-2.0,True,False,30.773022389999998,
1782308580000000000,execution,SELL,SELL,turtle_short_add,1782308640000000000,61497.649620000004,1.0,1,1.0,-2.0,-3.0,True,False,30.748824810000002,
1782310020000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782310080000000000,61416.941080000004,1.0,1,3.0,-3.0,0.0,False,False,92.12541162,
1782310380000000000,execution,SELL,SELL,turtle_short_failsafe,1782310440000000000,61143.98499,1.0,1,1.0,0.0,-1.0,False,False,30.571992495,
1782310440000000000,execution,SELL,SELL,turtle_short_add,1782310500000000000,61204.8789,1.0,1,1.0,-1.0,-2.0,True,False,30.602439450000002,
1782310740000000000,execution,SELL,SELL,turtle_short_add,1782310800000000000,60985.80081,1.0,1,1.0,-2.0,-3.0,True,False,30.492900405,
1782311100000000000,execution,EXIT,FLAT,turtle_short_stop,1782311160000000000,61202.1196,1.0,1,3.0,-3.0,0.0,False,True,91.80317939999999,
1782311520000000000,execution,BUY,BUY,turtle_long_breakout,1782311580000000000,61300.1294,1.0,1,1.0,0.0,1.0,False,False,30.650064699999998,
1782311940000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782312000000000000,61075.99179,1.0,1,1.0,1.0,0.0,False,False,30.537995895,
1782313680000000000,execution,SELL,SELL,turtle_short_failsafe,1782313740000000000,60819.21747,1.0,1,1.0,0.0,-1.0,False,False,30.409608735000003,
1782313740000000000,execution,SELL,SELL,turtle_short_add,1782313800000000000,60879.311460000004,1.0,1,1.0,-1.0,-2.0,True,False,30.439655730000002,
1782313860000000000,execution,EXIT,FLAT,turtle_short_stop,1782313920000000000,60983.99779,1.0,1,2.0,-2.0,0.0,False,True,60.983997790000004,
1782314520000000000,execution,BUY,BUY,turtle_long_breakout,1782314580000000000,61056.30502,1.0,1,1.0,0.0,1.0,False,False,30.52815251,
1782314640000000000,execution,EXIT,FLAT,turtle_long_stop,1782314700000000000,60915.60783,1.0,1,1.0,1.0,0.0,False,True,30.457803915,
1782314880000000000,execution,SELL,SELL,turtle_short_breakout,1782314940000000000,60825.31686,1.0,1,1.0,0.0,-1.0,False,False,30.41265843,
1782315000000000000,execution,SELL,SELL,turtle_short_add,1782315060000000000,60764.52294,1.0,1,1.0,-1.0,-2.0,True,False,30.382261470000003,
1782315060000000000,execution,SELL,SELL,turtle_short_add,1782315120000000000,60720.22737,1.0,1,1.0,-2.0,-3.0,True,False,30.360113685,
1782316800003000064,funding,,FUNDING,perpetual_funding_settlement,,60258.5,,,,-3.0,-3.0,False,False,,0.048809385000000004
1782317220000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782317280000000000,60379.037299999996,1.0,1,3.0,-3.0,0.0,False,False,90.56855594999999,
1782319380000000000,execution,SELL,SELL,turtle_short_failsafe,1782319440000000000,60160.78332,1.0,1,1.0,0.0,-1.0,False,False,30.08039166,
1782319500000000000,execution,SELL,SELL,turtle_short_add,1782319560000000000,60198.779520000004,1.0,1,1.0,-1.0,-2.0,True,False,30.09938976,
1782319560000000000,execution,SELL,SELL,turtle_short_add,1782319620000000000,60055.69383,1.0,1,1.0,-2.0,-3.0,True,False,30.027846914999998,
1782320520000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782320580000000000,59968.19622,1.0,1,3.0,-3.0,0.0,False,False,89.95229433,
1782323040000000000,execution,SELL,SELL,turtle_short_failsafe,1782323100000000000,59287.270679999994,1.0,1,1.0,0.0,-1.0,False,False,29.64363534,
1782323160000000000,execution,SELL,SELL,turtle_short_add,1782323220000000000,59202.67914,1.0,1,1.0,-1.0,-2.0,True,False,29.60133957,
1782323220000000000,execution,SELL,SELL,turtle_short_add,1782323280000000000,59094.090000000004,1.0,1,1.0,-2.0,-3.0,True,False,29.547045000000004,
1782323340000000000,execution,EXIT,FLAT,turtle_short_stop,1782323400000000000,59360.83549,1.0,1,3.0,-3.0,0.0,False,True,89.041253235,
1782324360000000000,execution,BUY,BUY,turtle_long_breakout,1782324420000000000,59511.65057,1.0,1,1.0,0.0,1.0,False,False,29.755825285,
1782324480000000000,execution,BUY,BUY,turtle_long_add,1782324540000000000,59481.84759,1.0,1,1.0,1.0,2.0,True,False,29.740923795,
1782324660000000000,execution,BUY,BUY,turtle_long_add,1782324720000000000,59511.45055,1.0,1,1.0,2.0,3.0,True,False,29.755725275,
1782325800000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782325860000000000,59647.43466,1.0,1,3.0,3.0,0.0,False,False,89.47115199,
1782329100000000000,execution,BUY,BUY,turtle_long_failsafe,1782329160000000000,59738.27323,1.0,1,1.0,0.0,1.0,False,False,29.869136615,
1782329160000000000,execution,BUY,BUY,turtle_long_add,1782329220000000000,59753.174719999995,1.0,1,1.0,1.0,2.0,True,False,29.87658736,
1782329160000000000,execution,BUY,BUY,turtle_long_add,1782329220000000000,59753.174719999995,1.0,1,1.0,2.0,3.0,True,False,29.87658736,
1782330480000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782330540000000000,59745.82482,1.0,1,3.0,3.0,0.0,False,False,89.61873723,
1782330720000000000,execution,BUY,BUY,turtle_long_failsafe,1782330780000000000,59862.38564,1.0,1,1.0,0.0,1.0,False,False,29.93119282,
1782331140000000000,execution,BUY,BUY,turtle_long_add,1782331200000000000,59929.69237,1.0,1,1.0,1.0,2.0,True,False,29.964846185,
1782331140000000000,execution,BUY,BUY,turtle_long_add,1782331200000000000,59929.69237,1.0,1,1.0,2.0,3.0,True,False,29.964846185,
1782334860000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782334920000000000,60834.51594,1.0,1,3.0,3.0,0.0,False,False,91.25177391,
1782338400000000000,execution,BUY,BUY,turtle_long_failsafe,1782338460000000000,61106.11,1.0,1,1.0,0.0,1.0,False,False,30.553055,
1782338460000000000,execution,BUY,BUY,turtle_long_add,1782338520000000000,61144.51384,1.0,1,1.0,1.0,2.0,True,False,30.57225692,
1782338460000000000,execution,BUY,BUY,turtle_long_add,1782338520000000000,61144.51384,1.0,1,1.0,2.0,3.0,True,False,30.57225692,
1782338640000000000,execution,EXIT,FLAT,turtle_long_stop,1782338700000000000,61005.598829999995,1.0,1,3.0,3.0,0.0,False,True,91.508398245,
1782339240000000000,execution,SELL,SELL,turtle_short_breakout,1782339300000000000,60967.202670000006,1.0,1,1.0,0.0,-1.0,False,False,30.483601335000003,
1782339300000000000,execution,SELL,SELL,turtle_short_add,1782339360000000000,60919.007489999996,1.0,1,1.0,-1.0,-2.0,True,False,30.459503745,
1782339300000000000,execution,SELL,SELL,turtle_short_add,1782339360000000000,60919.007489999996,1.0,1,1.0,-2.0,-3.0,True,False,30.459503745,
1782342240000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782342300000000000,60900.48944,1.0,1,3.0,-3.0,0.0,False,False,91.35073415999999,
1782343380000000000,execution,BUY,BUY,turtle_long_failsafe,1782343440000000000,60980.79747,1.0,1,1.0,0.0,1.0,False,False,30.490398735,
1782343440000000000,execution,BUY,BUY,turtle_long_add,1782343500000000000,60976.197009999996,1.0,1,1.0,1.0,2.0,True,False,30.488098505,
1782343440000000000,execution,BUY,BUY,turtle_long_add,1782343500000000000,60976.197009999996,1.0,1,1.0,2.0,3.0,True,False,30.488098505,
1782343680000000000,execution,EXIT,FLAT,turtle_long_stop,1782343740000000000,60904.708920000005,1.0,1,3.0,3.0,0.0,False,True,91.35706338000001,
1782344040000000000,execution,BUY,BUY,turtle_long_breakout,1782344100000000000,61015.900980000006,1.0,1,1.0,0.0,1.0,False,False,30.507950490000002,
1782344100000000000,execution,BUY,BUY,turtle_long_add,1782344160000000000,61004.899880000004,1.0,1,1.0,1.0,2.0,True,False,30.50244994,
1782344400000000000,execution,EXIT,FLAT,turtle_long_stop,1782344460000000000,60934.50594,1.0,1,2.0,2.0,0.0,False,True,60.93450594,
1782344700000000000,execution,BUY,BUY,turtle_long_breakout,1782344760000000000,61022.40163,1.0,1,1.0,0.0,1.0,False,False,30.511200815000002,
1782344820000000000,execution,EXIT,FLAT,turtle_long_stop,1782344880000000000,60972.70212,1.0,1,1.0,1.0,0.0,False,True,30.48635106,
1782345060000000000,execution,SELL,SELL,turtle_short_breakout,1782345120000000000,60920.9073,1.0,1,1.0,0.0,-1.0,False,False,30.46045365,
1782345240000000000,execution,EXIT,FLAT,turtle_short_stop,1782345300000000000,61043.1037,1.0,1,1.0,-1.0,0.0,False,True,30.52155185,
1782345300000000000,execution,BUY,BUY,turtle_long_breakout,1782345360000000000,61036.103,1.0,1,1.0,0.0,1.0,False,False,30.518051500000002,
1782345360000000000,execution,BUY,BUY,turtle_long_add,1782345420000000000,61071.80656999999,1.0,1,1.0,1.0,2.0,True,False,30.535903284999996,
1782345600000000000,funding,,FUNDING,perpetual_funding_settlement,,61033.6,,,,2.0,2.0,False,False,,1.737016256
1782345960000000000,execution,BUY,BUY,turtle_long_add,1782346020000000000,61106.210009999995,1.0,1,1.0,2.0,3.0,True,False,30.553105005,
1782346200000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782346260000000000,61035.19587,1.0,1,3.0,3.0,0.0,False,False,91.55279380500001,
1782347160000000000,execution,SELL,SELL,turtle_short_failsafe,1782347220000000000,60912.50814,1.0,1,1.0,0.0,-1.0,False,False,30.45625407,
1782347400000000000,execution,SELL,SELL,turtle_short_add,1782347460000000000,60903.209070000004,1.0,1,1.0,-1.0,-2.0,True,False,30.451604535,
1782347820000000000,execution,SELL,SELL,turtle_short_add,1782347880000000000,60875.9118,1.0,1,1.0,-2.0,-3.0,True,False,30.437955900000002,
1782348720000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782348780000000000,60831.0825,1.0,1,3.0,-3.0,0.0,False,False,91.24662375,
1782349080000000000,execution,SELL,SELL,turtle_short_failsafe,1782349140000000000,60707.62863,1.0,1,1.0,0.0,-1.0,False,False,30.353814315,
1782349200000000000,execution,EXIT,FLAT,turtle_short_stop,1782349260000000000,60855.98499,1.0,1,1.0,-1.0,0.0,False,True,30.427992494999998,
1782350340000000000,execution,SELL,SELL,turtle_short_breakout,1782350400000000000,60752.52414,1.0,1,1.0,0.0,-1.0,False,False,30.376262070000003,
1782350400000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782350460000000000,60808.880280000005,1.0,1,1.0,-1.0,0.0,False,False,30.404440140000002,
1782352260000000000,execution,BUY,BUY,turtle_long_failsafe,1782352320000000000,60926.19201,1.0,1,1.0,0.0,1.0,False,False,30.463096005,
1782352320000000000,execution,BUY,BUY,turtle_long_add,1782352380000000000,60937.393130000004,1.0,1,1.0,1.0,2.0,True,False,30.468696565000002,
1782352380000000000,execution,BUY,BUY,turtle_long_add,1782352440000000000,60921.89158,1.0,1,1.0,2.0,3.0,True,False,30.460945790000004,
1782352680000000000,execution,EXIT,FLAT,turtle_long_stop,1782352740000000000,60860.51334,1.0,1,3.0,3.0,0.0,False,True,91.29077000999999,
1782353400000000000,execution,SELL,SELL,turtle_short_breakout,1782353460000000000,60796.81971,1.0,1,1.0,0.0,-1.0,False,False,30.398409855,
1782353460000000000,execution,SELL,SELL,turtle_short_add,1782353520000000000,60767.12268,1.0,1,1.0,-1.0,-2.0,True,False,30.38356134,
